schlingen<br/>{{c1::schlingt}}<br/>{{c1::schlang}}<br/>{{c1::hat geschlungen}}	<b>Er <em>schlingt</em> den Faden um die Nadel, um zu nähen.</b><br/>He wraps the thread around the needle to sew.<br/><br/><b>Sie <em>schlang</em> die Schlange um ihren Arm, um sie zu halten.</b><br/>She wrapped the snake around her arm to hold it.<br/><br/><b>Er <em>hat</em> das Seil <em>geschlungen</em>, um die Last zu sichern.</b><br/>He wound the rope to secure the load.
schmeißen<br/>{{c1::schmeisst}}<br/>{{c1::schmiss}}<br/>{{c1::hat geschmissen}}	<b>Er <em>schmeißt</em> den Ball über den Zaun, um seinen Freund zu erreichen.</b><br/>He throws the ball over the fence to reach his friend.<br/><br/><b>Sie <em>schmiss</em> die alten Bücher in die Spende-Box.</b><br/>She tossed the old books into the donation box.<br/><br/><b>Er <em>hat</em> die Einladung <em>geschmissen</em>, weil er nicht teilnehmen kann.</b><br/>He discarded the invitation because he cannot attend.
schmelzen<br/>{{c1::schmilzt}}<br/>{{c1::schmolz}}<br/>{{c1::ist/hat geschmolzen}}	<b>Der Schnee <em>schmilzt</em> langsam in der warmen Frühlingssonne.</b><br/>The snow melts slowly in the warm spring sun.<br/><br/><b>Das Eis <em>schmolz</em> schneller als erwartet an diesem heißen Sommertag.</b><br/>The ice melted faster than expected on this hot summer day.<br/><br/><b>In diesem Jahr <em>ist</em> der letzte Schnee erst im späten Mai <em>geschmolzen</em>.</b><br/>This year, the last snow only melted in late May.<br/><br/><b>Das Wachs <em>schmilzt</em> in der Flamme und tropft auf den Tisch.</b><br/>The wax melts in the flame and drips onto the table.<br/><br/><b>Der Schnee <em>schmolz</em> auf der Straße, sobald die Sonne herauskam.</b><br/>The snow melted on the street as soon as the sun came out.<br/><br/><b>Die Schokolade <em>hat</em> in der Tasche <em>geschmolzen</em> und eine klebrige Sauerei hinterlassen.</b><br/>The chocolate melted in the bag and left a sticky mess.
schneiden<br/>{{c1::schneidet}}<br/>{{c1::schnitt}}<br/>{{c1::hat geschnitten}}	<b>Er <em>schneidet</em> das Gemüse in feine Streifen für den Salat.</b><br/>He cuts the vegetables into thin strips for the salad.<br/><br/><b>Sie <em>schnitt</em> das Brot in dicke Scheiben für das Frühstück.</b><br/>She cut the bread into thick slices for breakfast.<br/><br/><b>Er <em>hat</em> das Papier sauber <em>geschnitten</em>, um eine gerade Kante zu erhalten.</b><br/>He cut the paper neatly to get a straight edge.
schreiben<br/>{{c1::schreibt}}<br/>{{c1::schrieb}}<br/>{{c1::hat geschrieben}}	<b>Er <em>schreibt</em> jeden Morgen in sein Tagebuch.</b><br/>He writes in his journal every morning.<br/><br/><b>Sie <em>schrieb</em> ihm einen langen Brief, um sich zu entschuldigen.</b><br/>She wrote him a long letter to apologize.<br/><br/><b>Er <em>hat</em> einen spannenden Roman <em>geschrieben</em>, der bald veröffentlicht wird.</b><br/>He has written an exciting novel that will be published soon.
schreien<br/>{{c1::schreit}}<br/>{{c1::schrie}}<br/>{{c1::hat geschrien}}	<b>Er <em>schreit</em> laut vor Freude, als er die gute Nachricht hört.</b><br/>He shouts loudly with joy when he hears the good news.<br/><br/><b>Sie <em>schrie</em> vor Angst, als sie den Schatten sah.</b><br/>She screamed in fear when she saw the shadow.<br/><br/><b>Er <em>hat</em> vor Wut <em>geschrien</em>, weil etwas schiefgegangen ist.</b><br/>He yelled in anger because something went wrong.
schreiten<br/>{{c1::schreitet}}<br/>{{c1::schritt}}<br/>{{c1::ist geschritten}}	<b>Er <em>schreitet</em> stolz über die Bühne, als er seinen Preis entgegennimmt.</b><br/>He strides proudly across the stage as he accepts his award.<br/><br/><b>Sie <em>schritt</em> durch den Garten, um die frische Luft zu genießen.</b><br/>She walked through the garden to enjoy the fresh air.<br/><br/><b>Er <em>ist</em> langsam in den Saal <em>geschritten</em>, während alle ihn beobachteten.</b><br/>He walked slowly into the hall as everyone watched him.
schweigen<br/>{{c1::schweigt}}<br/>{{c1::schwieg}}<br/>{{c1::hat geschwiegen}}	<b>Er <em>schweigt</em> lieber, als eine unnötige Diskussion zu führen.</b><br/>He prefers to remain silent rather than engage in an unnecessary argument.<br/><br/><b>Sie <em>schwieg</em>, als die Wahrheit ans Licht kam.</b><br/>She remained silent when the truth came to light.<br/><br/><b>Er <em>hat</em> während des gesamten Treffens <em>geschwiegen</em> und kein Wort gesagt.</b><br/>He stayed silent throughout the entire meeting and didn't say a word.
schwellen<br/>{{c1::schwillt}}<br/>{{c1::schwoll}}<br/>{{c1::ist geschwollen}}	<b>Der Fluss <em>schwillt</em> nach dem starken Regen rasch an.</b><br/>The river swells quickly after the heavy rain.<br/><br/><b>Sein Knöchel <em>schwoll</em> nach dem Sturz stark an.</b><br/>His ankle swelled badly after the fall.<br/><br/><b>Der Bach <em>ist</em> nach dem Gewitter stark <em>angeschwollen</em>.</b><br/>The stream swelled up significantly after the thunderstorm.
schwimmen<br/>{{c1::schwimmt}}<br/>{{c1::schwamm}}<br/>{{c1::hat geschwommen}}	<b>Er <em>schwimmt</em> jeden Morgen im See, um fit zu bleiben.</b><br/>He swims in the lake every morning to stay fit.<br/><br/><b>Sie <em>schwamm</em> schneller als alle anderen und gewann das Rennen.</b><br/>She swam faster than everyone else and won the race.<br/><br/><b>Martin <em>ist</em> die 500 Meter am schnellsten <em>geschwommen</em>.</b><br/>Martin swam the 500 meters in the fastest time.<br/><br/><b>In Italien <em>sind</em> wir oft im Mittelmeer <em>geschwommen</em>.</b><br/>In Italy, we often swam in the Mediterranean.
schwingen<br/>{{c1::schwingt}}<br/>{{c1::schwang}}<br/>{{c1::hat geschwungen}}	<b>Er <em>schwingt</em> das Seil, bevor er es loslässt.</b><br/>He swings the rope before letting it go.<br/><br/><b>Sie <em>schwang</em> den Hammer kräftig, um den Nagel einzuschlagen.</b><br/>She swung the hammer forcefully to drive in the nail.<br/><br/><b>Er <em>hat</em> die Fahne stolz im Wind <em>geschwungen</em>.</b><br/>He proudly waved the flag in the wind.
schwören<br/>{{c1::schwört}}<br/>{{c1::schwor}}<br/>{{c1::hat geschworen}}	<b>Er <em>schwört</em>, immer für sie da zu sein, egal was passiert.</b><br/>He vows to always be there for her, no matter what happens.<br/><br/><b>Sie <em>schwor</em>, die Wahrheit zu sagen, und hielt ihr Wort.</b><br/>She swore to tell the truth and kept her word.<br/><br/><b>Er <em>hat</em> bei allem, was ihm heilig ist, <em>geschworen</em>.</b><br/>He swore by everything sacred to him.
sehen<br/>{{c1::sieht}}<br/>{{c1::sah}}<br/>{{c1::hat gesehen}}	<b>Er <em> sieht</em> den Sonnenuntergang jeden Abend von seinem Balkon.</b><br/>He sees the sunset every evening from his balcony.<br/><br/><b>Er <em>sah</em> seinem Schicksal ruhig entgegen.</b><br/>He met his fate calmly.<br/><br/><b>Er <em>hat</em> das Konzert letzte Woche <em>gesehen</em> und war begeistert.</b><br/>He saw the concert last week and was thrilled.
sein<br/>{{c1::ist}}<br/>{{c1::war}}<br/>{{c1::ist gewesen}}	<b>Sie <em>ist</em> die Beste in ihrer Klasse und hat viele Preise gewonnen.</b><br/>She is the best in her class and has won many awards.<br/><br/><b>Er <em>war</em> gestern in der Stadt, um einige Besorgungen zu machen.</b><br/>He was in town yesterday to run some errands.<br/><br/><b>Wo ist er gewesen?</b><br/>Where has he been?
senden<br/>{{c1::sendet}}<br/>{{c1::sandte}}<br/>{{c1::hat gesandt}}	<b>Er <em>sendet</em> regelmäßig Nachrichten an seine Freunde, um in Kontakt zu bleiben.</b><br/>He regularly sends messages to his friends to stay in touch.<br/><br/><b>Sie <em>sandte</em> ein Paket an ihre Familie, um ihnen eine Überraschung zu bereiten.</b><br/>She sent a package to her family to surprise them.<br/><br/><b>Er <em>hat</em> eine Einladung zu seiner Geburtstagsfeier <em>gesendet</em>.</b><br/>He sent an invitation to his birthday party.
singen<br/>{{c1::singt}}<br/>{{c1::sang}}<br/>{{c1::hat gesungen}}	<b>Er <em>singt</em> jeden Morgen unter der Dusche, um den Tag fröhlich zu beginnen.</b><br/>He sings every morning in the shower to start the day happily.<br/><br/><b>Sie <em>sang</em> ein wunderschönes Lied bei der Hochzeitsfeier.</b><br/>She sang a beautiful song at the wedding celebration.<br/><br/><b>Er <em>hat</em> im Chor <em>gesungen</em> und dabei viele neue Freunde gefunden.</b><br/>He sang in the choir and made many new friends.
sinken<br/>{{c1::sinkt}}<br/>{{c1::sank}}<br/>{{c1::hat gesunken}}	<b>Er <em>sinkt</em> langsam in Gedanken, während er das Meer beobachtet.</b><br/>He sinks slowly into thought as he watches the sea.<br/><br/><b>Sie <em>sank</em> tief in den Sessel, müde von der langen Reise.</b><br/>She sank deep into the armchair, tired from the long journey.<br/><br/><b>Die Temperaturen <em>ist</em> stark <em>gesunken</em>. Der Winter zieht ein.</b><br/>The temperature has dropped sharply. Winter is setting in.
sinnen<br/>{{c1::sinnt}}<br/>{{c1::sann}}<br/>{{c1::hat gesonnen}}	<b>Er <em>sinnet</em> oft über das Leben und seine unzähligen Möglichkeiten nach.</b><br/>He often reflects on life and its countless possibilities.<br/><br/><b>Sie <em>sann</em> über die Worte nach, die sie in dem alten Buch gelesen hatte.</b><br/>She pondered the words she had read in the old book.<br/><br/><b>Er <em>hat</em> lange über seine Entscheidungen <em>gesonnen</em>, bevor er sie getroffen hat.</b><br/>He pondered his decisions for a long time before making them.
sitzen<br/>{{c1::sitzt}}<br/>{{c1::saß}}<br/>{{c1::hat gesessen}}	<b>Er <em>sitzt</em> gerne am Fenster und schaut den vorbeigehenden Menschen zu.</b><br/>He likes to sit by the window and watch the people passing by.<br/><br/><b>Sie <em>saß</em> still auf der Bank im Park und genoss die Ruhe.</b><br/>She sat quietly on the bench in the park and enjoyed the peace.<br/><br/><b>Er <em>hat</em> während des Meetings <em>gesessen</em> und aufmerksam zugehört.</b><br/>He sat during the meeting and listened attentively.
spalten<br/>{{c1::spaltet}}<br/>{{c1::spaltete}}<br/>{{c1::hat gespalten (gespaltet)}}	<b>Er <em>spaltet</em> das Holz mit einer Axt, um es für den Kamin vorzubereiten.</b><br/>He splits the wood with an axe to prepare it for the fireplace.<br/><br/><b>Sie <em>spaltete</em> die Gruppe in zwei Teams für das Spiel.</b><br/>She split the group into two teams for the game.<br/><br/><b>Er <em>hat</em> die Meinungen der Experten <em>gespalten</em>, als er seine Theorie präsentierte.</b><br/>He split the opinions of the experts when he presented his theory.
speien<br/>{{c1::speit}}<br/>{{c1::spie}}<br/>{{c1::hat gespien}}	<b>Er <em>speit</em> voller Wut, als er die ungerechte Behandlung sah.</b><br/>He spews with anger when he sees the unfair treatment.<br/><br/><b>Sie <em>spie</em> einen giftigen Kommentar, der die Stimmung im Raum vergiftete.</b><br/>She spat a toxic comment that poisoned the atmosphere in the room.<br/><br/><b>Er <em>hat</em> während des Films vor Lachen <em>gespien</em>, so lustig fand er die Szene.</b><br/>He spat out in laughter during the movie; he found the scene so funny.
spinnen<br/>{{c1::spinnt}}<br/>{{c1::spann}}<br/>{{c1::hat gesponnen}}	<b>Er <em>spinnt</em> die Fäden seiner Geschichten mit viel Fantasie.</b><br/>He spins the threads of his stories with a lot of imagination.<br/><br/><b>Sie <em>spannte</em> den Stoff für ihr Kunstprojekt und ließ ihrer Kreativität freien Lauf.</b><br/>She spun the fabric for her art project and let her creativity flow.<br/><br/><b>Er <em>hat</em> in den letzten Wochen viele Ideen <em>gesponnen</em>, um das Problem zu lösen.</b><br/>He has spun many ideas in recent weeks to solve the problem.
sprechen<br/>{{c1::spricht}}<br/>{{c1::sprach}}<br/>{{c1::hat gesprochen}}	<b>Er <em>spricht</em> fließend drei Sprachen und liebt es, neue Kulturen kennenzulernen.</b><br/>He speaks three languages fluently and loves to learn about new cultures.<br/><br/><b>Sie <em>sprach</em> mit Begeisterung über ihr neuestes Projekt während der Besprechung.</b><br/>She spoke with enthusiasm about her latest project during the meeting.<br/><br/><b>Er <em>hat</em> gestern lange mit seinem Freund <em>gesprochen</em>, um ihn zu trösten.</b><br/>He spoke for a long time with his friend yesterday to comfort him.
sprießen<br/>{{c1::sprießt}}<br/>{{c1::spross}}<br/>{{c1::ist gesprossen}}	<b>Er <em>sprießt</em> voller Energie, als der Frühling endlich anbrach.</b><br/>He sprouted with energy when spring finally arrived.<br/><br/><b>Sie <em>spross</em> aus dem Boden, nachdem der Regen fiel und die Erde befeuchtete.</b><br/>She sprouted from the ground after the rain fell and moistened the soil.<br/><br/><b>Er <em>hat</em> in der Frühjahrszeit viele neue Ideen <em>gesprossen</em>, während er spazieren ging.</b><br/>He has seen many new ideas sprouting in the spring while he was out for a walk.
springen<br/>{{c1::springt}}<br/>{{c1::sprang}}<br/>{{c1::ist gesprungen}}	<b>Er <em>springt</em> voller Freude, als er die gute Nachricht hört.</b><br/>He jumps with joy when he hears the good news.<br/><br/><b>Sie <em>sprang</em> über die Pfütze, um ihre neuen Schuhe trocken zu halten.</b><br/>She jumped over the puddle to keep her new shoes dry.<br/><br/><b>Das Pferd <em>ist</em>schon über einen 2 Meter hohen Zaun <em>gesprungen</em>.</b><br/>The horse has already jumped over a 2 meter high fence.
stechen<br/>{{c1::sticht}}<br/>{{c1::stach}}<br/>{{c1::hat gestochen}}	<b>Er <em>sticht</em> mit seinem Messer die Äpfel, um sie für den Kuchen vorzubereiten.</b><br/>He stabs the apples with his knife to prepare them for the pie.<br/><br/><b>Sie <em>stach</em> versehentlich in den Finger, während sie die Blume schnitt.</b><br/>She accidentally pricked her finger while cutting the flower.<br/><br/><b>Eine Biene <em>hat</em> ihn <em>gestochen</em>.</b><br/>He was stung by a bee.
stehen<br/>{{c1::steht}}<br/>{{c1::stand}}<br/>{{c1::hat gestanden}}	<b>Er <em>steht</em> auf dem Balkon und genießt die frische Luft des Morgens.</b><br/>He stands on the balcony and enjoys the fresh morning air.<br/><br/><b>Sie <em>stand</em> am Fenster und beobachtete die Vögel, die im Garten flogen.</b><br/>She stood by the window watching the birds flying in the garden.<br/><br/><b>Um wie viel Uhr <em>ist</em> Sascha am Sonntag <em>aufgestanden</em>?</b><br/>What time did Sascha get up on Sunday?<br/><br/><b>Um Urlaub <em>sind</em> wir selten vor dem Mittag <em>aufgestanden</em>.</b><br/>We rarely got up before midday on vacation.
stehlen<br/>{{c1::stiehlt}}<br/>{{c1::stahl}}<br/>{{c1::hat gestohlen}}	<b>Er <em>stiehlt</em> heimlich die Kekse aus der Keksdose, während niemand zuschaut.</b><br/>He secretly steals the cookies from the jar while no one is watching.<br/><br/><b>Sie <em>stahl</em> das Herz ihres Freundes mit ihrem charmanten Lächeln.</b><br/>She stole her friend's heart with her charming smile.<br/><br/><b>Er <em>hat</em> schon oft <em>gestohlen</em>, aber diesmal wurde er erwischt.</b><br/>He has stolen many times before, but this time he got caught.
steigen<br/>{{c1::steigt}}<br/>{{c1::stieg}}<br/>{{c1::ist gestiegen}}	<b>Er <em>steigt</em> jeden Morgen die Treppen zur Arbeit, um fit zu bleiben.</b><br/>He climbs the stairs to work every morning to stay fit.<br/><br/><b>Sie <em>stieg</em> vorsichtig auf den Stuhl, um das oberste Regal zu erreichen.</b><br/>She carefully climbed onto the chair to reach the top shelf.<br/><br/><b>Tagsüber <em>sind</em> die Temperaturen nur um 2 Grad <em>gestiegen</em>.</b><br/>During the day, temperatures have only risen by 2 degrees.<br/><br/><b>Warum <em>ist</em> Herr Schöller nicht in das Taxi <em>eingestiegen</em>?</b><br/>Why didn't Mr. Schöller get into the cab?<br/><br/><b>An der Bushaltestelle <em>sind</em> alle Fahrgäste aus dem Bus <em>ausgestiegen</em>.</b><br/>All passengers have got off the bus at the bus stop.
sterben<br/>{{c1::stirbt}}<br/>{{c1::starb}}<br/>{{c1::ist gestorben}}	<b>Er <em>stirbt</em> vor Aufregung, als er die Einladung zur Gala erhält.</b><br/>He is dying of excitement when he receives the invitation to the gala.<br/><br/><b>Sie <em>starb</em> friedlich im Schlaf, umgeben von ihren Lieben.</b><br/>She passed away peacefully in her sleep, surrounded by her loved ones.<br/><br/><b>Er <em>hat</em> das Gefühl, dass die Hoffnung in schwierigen Zeiten <em>gestirbt</em> ist.</b><br/>He feels that hope has died in difficult times.
stieben<br/>{{c1::stiebt}}<br/>{{c1::stob (stiebte)}}<br/>{{c1::ist gestoben (gestiebt)}}	<b>Er <em>stiebt</em> vor Freude, als er die gute Nachricht erhält.</b><br/>He is bursting with joy when he receives the good news.<br/><br/><b>Sie <em>stob</em> ins Zimmer, voller Energie und Enthusiasmus.</b><br/>She burst into the room, full of energy and enthusiasm.<br/><br/><b>Er <em>hat</em> in der letzten Zeit oft <em>gestiebt</em>, als er von seinen Abenteuern erzählte.</b><br/>He has often burst with excitement when telling about his adventures lately.
stinken<br/>{{c1::stinkt}}<br/>{{c1::stank}}<br/>{{c1::hat gestunken}}	<b>Sie <em>stinkt</em> manchmal, wenn sie beim Kochen mit Knoblauch experimentiert.</b><br/>She sometimes smells when she experiments with garlic while cooking.<br/><br/><b>Er <em>stank</em> nach dem Campingausflug, weil er den ganzen Tag draußen war.</b><br/>He smelled after the camping trip because he had been outside all day.<br/><br/><b>Die alten Socken in der Ecke <em>haben gestunken</em>.</b><br/>The old socks in the corner have smelled.
stoßen<br/>{{c1::stösst}}<br/>{{c1::stiess}}<br/>{{c1::ist/hat gestossen}}	<b>Er <em>stößt</em> die Tür mit aller Kraft auf, um den Raum zu betreten.</b><br/>He pushes the door open with all his might to enter the room.<br/><br/><b>Sie <em>stieß</em> beim Tanzen versehentlich gegen den Tisch und ließ alles umfallen.</b><br/>She accidentally bumped into the table while dancing and knocked everything over.<br/><br/><b>Er <em>ist</em> oft gegen die Wand <em>gestoßen</em>, weil er im Dunkeln lief.</b><br/>He often bumped into the wall because he was walking in the dark.<br/><br/><b>Als sie mit ihrem Fahrrad gegen einen anderen Radfahrer <em>gestoßen ist</em>, sind sie beide umgefallen.</b><br/>When she hit another cyclist with her bike, they both fell over.
streichen<br/>{{c1::streicht}}<br/>{{c1::strich}}<br/>{{c1::hat gestrichen}}	<b>Er <em>streicht</em> mit Freude die alten Möbel neu.</b><br/>He is joyfully painting the old furniture anew.<br/><br/><b>Sie <em>strich</em> das Bild sorgfältig mit leuchtenden Farben.</b><br/>She painted the picture carefully with bright colors.<br/><br/><b>Sie <em>hat</em> das gesamte Haus <em>gestrichen</em.</b><br/>She has painted the entire house.
streiten<br/>{{c1::streitet}}<br/>{{c1::stritt}}<br/>{{c1::hat gestritten}}	<b>Er <em>streitet</em> oft mit seinem Bruder über die Fernbedienung des Fernsehers.</b><br/>He often fights with his brother over the TV remote.<br/><br/><b>Sie <em>stritt</em> heftig mit ihrer besten Freundin über die beste Art, einen Kuchen zu backen.</b><br/>She had a heated argument with her best friend about the best way to bake a cake.<br/><br/><b>Er <em>hat</em> gestern mit seinem Nachbarn <em>gestritten</em> wegen des Lärms im Garten.</b><br/>He argued with his neighbor yesterday about the noise in the garden.
tragen<br/>{{c1::trägt}}<br/>{{c1::trug}}<br/>{{c1::hat getragen}}	<b>Er <em>trägt</em> immer einen großen Rucksack zur Schule, um all seine Bücher zu transportieren.</b><br/>He always carries a big backpack to school to transport all his books.<br/><br/><b>Sie <em>trug</em> ein wunderschönes Kleid zur Feier, das alle bewunderten.</b><br/>She wore a beautiful dress to the party that everyone admired.<br/><br/><b>Er <em>hat</em> die schwere Kiste allein <em>getragen</em> und sich dabei den Rücken verletzt.</b><br/>He carried the heavy box by himself and hurt his back in the process.
treffen<br/>{{c1::trifft}}<br/>{{c1::traf}}<br/>{{c1::hat getroffen}}	<b>Er <em>trifft</em> sich jeden Samstag mit seinen Freunden im Café, um zu plaudern.</b><br/>He meets with his friends at the café every Saturday to chat.<br/><br/><b>Sie <em>traf</em> ihn zufällig im Supermarkt und sie hatten ein nettes Gespräch.</b><br/>She ran into him by chance at the supermarket, and they had a nice conversation.<br/><br/><b>Gestern <em>habe</em> ich in der Stadt eine alte Schulfreundin <em>getroffen</em>.</b><br/>Yesterday I met an old school friend in town.<br/><br/><b>In Kolumbien <em>ist</em> der Professor auf einen Piratenschatz <em>getroffen</em>.</b><br/>In Colombia, the professor came across a pirate treasure.
treiben<br/>{{c1::treibt}}<br/>{{c1::trieb}}<br/>{{c1::ist/hat getrieben}}	<b>Er <em>treibt</em> jeden Morgen Sport, um fit zu bleiben.</b><br/>He exercises every morning to stay fit.<br/><br/><b>Sie <em>trieb</em> ihre Ideen voran und überzeugte alle von ihrem Konzept.</b><br/>She pushed her ideas forward and convinced everyone of her concept.<br/><br/><b>Er <em>hat</em> seine Freunde zum Lachen <em>getrieben</em>, als er einen Witz erzählte.</b><br/>He made his friends laugh when he told a joke.<br/><br/><b>Sie <em>treibt</em> leidenschaftlich gern im Wasser und genießt jede Minute im Schwimmbad.</b><br/>She loves to swim passionately and enjoys every minute at the pool.<br/><br/><b>Er <em>trieb</em> sein Pferd über die Wiese, um es fit zu halten.</b><br/>He exercised his horse across the meadow to keep it fit.
treten<br/>{{c1::tritt}}<br/>{{c1::trat}}<br/>{{c1::ist/hat getreten}}	<b>Die Frau <em>ist</em> auf eine Bananenschale <em>getreten</em> und hingefallen.</b><br/>The woman stepped on a banana peel and fell down.<br/><br/><b>Viele Mitglieder <em>sind</em> in den letzten Monaten aus der Partei <em>ausgetreten</em>.</b><br/>Many members have left the party in recent months.<br/><br/><b>Der Junge <em>hat mich</em> gegen mein Schienbein <em>getreten</em>.</b><br/>The boy kicked me in the shin.
trinken<br/>{{c1::trinkt}}<br/>{{c1::trank}}<br/>{{c1::hat getrunken}}	<b>Er <em>trinkt</em> jeden Morgen einen starken Kaffee, um wach zu werden.</b><br/>He drinks a strong coffee every morning to wake up.<br/><br/><b>Sie <em>trank</em> ein Glas Wasser, bevor sie mit dem Training begann.</b><br/>She drank a glass of water before starting her workout.<br/><br/><b>Er <em>hat</em> beim Picknick Limonade <em>getrunken</em>.</b><br/>He drank lemonade during the picnic.
tun<br/>{{c1::tut}}<br/>{{c1::tat}}<br/>{{c1::hat getan}}	<b>Er <em>tut</em> alles, um seine Familie glücklich zu machen.</b><br/>He does everything to make his family happy.<br/><br/><b>Sie <em>tat</em> ihr Bestes, um das Projekt rechtzeitig abzuschließen.</b><br/>She did her best to complete the project on time.<br/><br/><b>Er <em>hat</em> in der Vergangenheit viel für seine Gemeinde <em>getan</em>.</b><br/>He has done a lot for his community in the past.
verderben<br/>{{c1::verdirbt}}<br/>{{c1::verdarb}}<br/>{{c1::ist/hat verdorben}}	<b>Fleisch sollte man im Kühlschrank aufheben, sonst kann es <em>verderben</em>.</b><br/>Meat should be stored in the fridge, otherwise it can spoil.<br/><br/><b>Er <em>verdirbt</em> den Kindern den Spaß mit ständigen Beschwerden.</b><br/>He is ruining the children's fun with constant complaints.<br/><br/><b>Sie <em>verderbte</em> ihm den Spaß, als sie ihn nicht mitspielen ließ.</b><br/>She ruined his fun when she didn’t let him join the game.
verdriessen<br/>{{c1::verdriesst}}<br/>{{c1::verdross}}<br/>{{c1::hat verdrossen}}	<b>Er <em>verdrießt</em> oft seine Eltern mit seinen unordentlichen Gewohnheiten.</b><br/>He often annoys his parents with his messy habits.<br/><br/><b>Sie <em>verdross</em> ihre Freunde, als sie ständig auf ihr Handy schaute, während sie sprach.</b><br/>She irritated her friends when she kept looking at her phone while talking.<br/><br/><b>Er <em>hat</em> sie mit seinen ständigen Fragen <em>verdrossen</em>, die nie enden wollten.</b><br/>He annoyed her with his endless questions that never seemed to stop.
vergessen<br/>{{c1::vergisst}}<br/>{{c1::vergass}}<br/>{{c1::hat vergessen}}	<b>Er <em>vergisst</em> oft, seine Schlüssel mitzunehmen, wenn er das Haus verlässt.</b><br/>He often forgets to take his keys when he leaves the house.<br/><br/><b>Sie <em>vergaß</em>, den Geburtstag ihres Freundes zu feiern, was ihn sehr enttäuschte.</b><br/>She forgot to celebrate her friend's birthday, which disappointed him greatly.<br/><br/><b>Er <em>hat</em> bei der Prüfung wichtige Fakten <em>vergessen</em>, was seine Note beeinflusste.</b><br/>He forgot important facts during the exam, which affected his grade.
verlieren<br/>{{c1::verliert}}<br/>{{c1::verlor}}<br/>{{c1::hat verloren}}	<b>Er <em>verliert</em> oft seine Geduld, wenn die Dinge nicht nach Plan laufen.</b><br/>He often loses his patience when things don't go as planned.<br/><br/><b>Sie <em>verlor</em> beim Spiel gegen ihre Freunde und konnte sich nicht darüber freuen.</b><br/>She lost the game against her friends and couldn't enjoy it.<br/><br/><b>Er <em>hat</em> seine Geldbörse <em>verloren</em>, während er in der Stadt unterwegs war.</b><br/>He lost his wallet while he was out in the city.
verschwinden<br/>{{c1::verschwindet}}<br/>{{c1::verschwand}}<br/>{{c1::ist verschwunden}}	<b>Er <em>verschwindet</em> oft, wenn es Zeit zum Aufräumen ist.</b><br/>He often disappears when it's time to clean up.<br/><br/><b>Sie <em>verschwand</em> ohne ein Wort, was alle in Aufregung versetzte.</b><br/>She disappeared without a word, which caused everyone to be alarmed.<br/><br/><b>Hast du meinen Hund Bello gesehn? Seit gestern <em>ist</em> er <em>verschwunden</em>.</b><br/>Have you seen my dog Bello? He disappeared yesterday.
verzeihen<br/>{{c1::verzeiht}}<br/>{{c1::verzieh}}<br/>{{c1::hat verziehen}}	<b>Er <em>verzeiht</em> seinen Freunden oft, wenn sie Fehler machen.</b><br/>He often forgives his friends when they make mistakes.<br/><br/><b>Sie <em>verzieh</em> ihm, obwohl er sie enttäuschte.</b><br/>She forgave him even though he disappointed her.<br/><br/><b>Er <em>hat</em> ihr nicht <em>verziehen</em>, weil er immer noch verletzt ist.</b><br/>He has not forgiven her because he is still hurt.
wachsen<br/>{{c1::wächst}}<br/>{{c1::wuchs}}<br/>{{c1::ist gewachsen}}	<b>Er <em>wächst</em> schnell und hat seine Freunde in der Höhe überholt.</b><br/>He is growing quickly and has surpassed his friends in height.<br/><br/><b>Sie <em>wuchs</em> in einer kleinen Stadt auf und träumte von großen Abenteuern.</b><br/>She grew up in a small town and dreamed of great adventures.<br/><br/><b>Heinrich ist für sein Alter sehr groß. - Ja, er <em>ist</em> sehr schnell<em>gewachsen</em>.</b><br/>Heinrich is very tall for his age. - Yes, he has grown very quickly.
waschen<br/>{{c1::wäscht}}<br/>{{c1::wusch}}<br/>{{c1::hat gewaschen}}	<b>Er <em>wäscht</em> jeden Sonntag sein Auto, um es sauber zu halten.</b><br/>He washes his car every Sunday to keep it clean.<br/><br/><b>Sie <em>wusch</em> die Wäsche, bevor sie in den Urlaub fuhr.</b><br/>She washed the laundry before going on vacation.<br/><br/><b>Er <em>hat</em> das Geschirr <em>gewaschen</em>, nachdem sie zu Abend gegessen hatten.</b><br/>He washed the dishes after they had dinner.
weichen<br/>{{c1::weicht}}<br/>{{c1::wich}}<br/>{{c1::ist gewichen}}	<b>Die Bohnen müssen erst in Wasser <em>weichen</em>.</b><br/>The beans need to soak in water first.<br/><br/><b>Der Winter <em>wich</em> langsam dem Frühling.</b><br/>Winter slowly gave way to spring.
weisen<br/>{{c1::weist}}<br/>{{c1::wies}}<br/>{{c1::hat gewiesen}}	<b>Ein Schild <em>weist</em> in Richtung der Stadt.</b><br/>A sign indicates the direction to the city.
wenden<br/>{{c1::wendet}}<br/>{{c1::wandte}}<br/>{{c1::hat gewandt}}	<b>Wir wendeten uns an unseren Berater, um Rat zu bekommen.</b><br/>We turned to our consultant to get advice.<br/><br/><b>In der Hoffnung auf Informationen wandte sich die Polizei an die Öffentlichkeit.</b><br/>In the hope of information, the police appealed to the public.
werben<br/>{{c1::wirbt}}<br/>{{c1::warb}}<br/>{{c1::hat geworben}}	<b>Die Firma wirbt mit Flugblättern und Postern.</b><br/>The company advertises through leaflets and posters.<br/><br/><b>Unser Sportteam möchte neue Mitglieder werben.</b><br/>Our sports team wants to recruit new members.
